item	itemLabel	pub	id	mndate	mxdate
http://www.wikidata.org/entity/Q21189590	Burmoniscus kitadaitoensis Nunomura, 2009 (Crustacea, Isopoda, Oniscidea) from southern Japan, a junior synonym of B. meeusei (Holthuis, 1947)	2014-03-06T00:00:00Z	Q26046148	2007	2018
http://www.wikidata.org/entity/Q28939138	Errata: Zootaxa 1012	2005-07-22T00:00:00Z	Q26194731	2005	2005
http://www.wikidata.org/entity/Q21128550	A review of the centipede genus Tidops Chamberlin (Scolopendromorpha, Scolopocryptopidae, Newportiinae)	2011-10-11T00:00:00Z	Q26215765	2003	2018
http://www.wikidata.org/entity/Q51431177	History of British animals	1828-01-01T00:00:00Z	Q26220979	1828	1828
http://www.wikidata.org/entity/Q22064488	Enriched biodiversity data as a resource and service	2014-06-16T00:00:00Z	Q26712162	2014	2016
http://www.wikidata.org/entity/Q54758214	Asplundia altiscandens sp. nov. (Cyclanthaceae) from the Brazilian Amazon	2011-12-01T00:00:00Z	Q26713076	2011	2011
http://www.wikidata.org/entity/Q47516502	Taxonomy of species of North American Stachys (Labiatae) found north of Mexico.	1989-01-01T00:00:00Z	Q26713476	1989	1989
http://www.wikidata.org/entity/Q55808654	Ischaemum sayajiraoi, a new species of Poaceae from Gujarat, India	2011-06-01T00:00:00Z	Q26714056	2011	2011
http://www.wikidata.org/entity/Q51474380	Q51474380	2006-01-01T00:00:00Z	Q26714151	2006	2006
http://www.wikidata.org/entity/Q42307548	Redefinition of Adiantopsis Fée (Pteridaceae): Systematics, diversification, and biogeography	2011-10-01T00:00:00Z	Q26714313	2009	2018
http://www.wikidata.org/entity/Q51401922	Q51401922	1791-01-01T00:00:00Z	Q26721351	1791	1791
http://www.wikidata.org/entity/Q51403360	Q51403360	1793-01-01T00:00:00Z	Q26932996	1793	1796
http://www.wikidata.org/entity/Q29185916	Annales de la Société botanique de Lyon		Q26963689		
http://www.wikidata.org/entity/Q51502199	The marine mammals in the Anatomical Museum of the University of Edinburgh	1912-01-01T00:00:00Z	Q26986300	1912	1912
http://www.wikidata.org/entity/Q28822139	A new species of Charinus Simon 1892 from Brazil, with notes on behavior (Amblypygi, Charinidae)	2016-10-03T00:00:00Z	Q27089345	2016	2016
http://www.wikidata.org/entity/Q28822133	Description of Rhodnius marabaensis sp. n. (Hemiptera, Reduviidae, Triatominae) from Pará State, Brazil	2016-10-03T00:00:00Z	Q27094806	2016	2016
http://www.wikidata.org/entity/Q28822133	Description of Rhodnius marabaensis sp. n. (Hemiptera, Reduviidae, Triatominae) from Pará State, Brazil	2016-10-03T00:00:00Z	Q27094872	2016	2016
http://www.wikidata.org/entity/Q21188444	A new species of Paramunida Baba, 1988 from the Central Pacific Ocean and a new genus to accommodate P. granulata (Henderson, 1885)	2014-07-10T00:00:00Z	Q27231627	2008	2017
http://www.wikidata.org/entity/Q29469684	Two new species of Cardiodectes Wilson, 1917 (Copepoda: Siphonostomatoida: Pennellidae) from gobiid fishes (Actinopterygii: Perciformes) in the western Pacific Ocean	2013-05-27T00:00:00Z	Q27429845	2013	2013
http://www.wikidata.org/entity/Q21191576	The species of the genus Hypodynerus de Saussure (Hymenoptera, Vespidae, Eumeninae) occurring in Brazil	2013-04-29T00:00:00Z	Q27440614	2013	2014
http://www.wikidata.org/entity/Q51510760	Nomenclature et iconographie des cannelliers et camphriers	1889-01-01T00:00:00Z	Q27462501	1889	1889
http://www.wikidata.org/entity/Q51414218	Descriptions and figures of two hundred fishes : collected at Vizagapatam on the coast of Coromandel		Q27500314		
http://www.wikidata.org/entity/Q28938191	A new species of Calacarus Keifer (Acari: Eriophyidae) on papaya in northeastern Brazil	2001-08-17T00:00:00Z	Q27518280	2001	2016
http://www.wikidata.org/entity/Q21191504	Fossil echinoid (Echinoidea, Echinodermata) diversity of the Early Cretaceous (Hauterivian) in the Paris Basin (France)	2013-08-20T00:00:00Z	Q27820704	2011	2018
http://www.wikidata.org/entity/Q28592019	A new genus and species of Tettigarctidae from the Mesozoic of northeastern China (Insecta, Hemiptera, Cicadoidea)	2016-11-16T00:00:00Z	Q27881371	2016	2016
http://www.wikidata.org/entity/Q54765590	Enlarging rodent diversity in west-central Argentina: a new species of the genus Holochilus (Cricetidae, Sigmodontinae)	2013-02-01T00:00:00Z	Q27887124	2013	2013
http://www.wikidata.org/entity/Q46309694	A multilocus view on Mediterranean aeolid nudibranchs (Mollusca): Systematics and cryptic diversity of Flabellinidae and Piseinotecidae.	2017-09-06T00:00:00Z	Q27897693	2017	2018
http://www.wikidata.org/entity/Q27892962	Three-dimensional chitin-based scaffolds from Verongida sponges (Demospongiae: Porifera). Part II: Biomimetic potential and applications	2010-05-15T00:00:00Z	Q27908265	2009	2010
http://www.wikidata.org/entity/Q28818471	Two new species of Floresorchestia (Crustacea, Amphipoda, Talitridae) in Thailand	2016-11-23T00:00:00Z	Q27916890	2016	2016
http://www.wikidata.org/entity/Q58700998	A new cryptic species of Anolis lizard from northwestern South America (Iguanidae, Dactyloinae)	2018-11-01T00:00:00Z	Q27917158	2018	2018
http://www.wikidata.org/entity/Q27333189	Embryonic, larval, and juvenile development of the sea biscuit Clypeaster subdepressus (Echinodermata: Clypeasteroida)	2010-01-01T00:00:00Z	Q27919007	1991	2017
http://www.wikidata.org/entity/Q31154792	Parasciadicleithrum octofasciatum n. gen., n. sp. (Monogenoidea: Dactylogyridae), parasite of Rocio octofasciata (Regan) (Cichlidae: Perciformes) from Mexico characterised by morphological and molecular evidence.	2017-01-13T00:00:00Z	Q27924224	2017	2017
http://www.wikidata.org/entity/Q44844536	Romerolagus diazi	1990-10-23T00:00:00Z	Q27924352	1990	1990
http://www.wikidata.org/entity/Q51393068	Om Limfjordens tidligere og nuværende marine fauna, med særligt hensyn til bløddyraunaen.	1884-01-01T00:00:00Z	Q27990502	1884	1884
http://www.wikidata.org/entity/Q21133786	Diversity of zoanthids (anthozoa: hexacorallia) on Hawaiian seamounts: description of the Hawaiian gold coral and additional zoanthids	2013-01-01T00:00:00Z	Q28018895	2008	2018
http://www.wikidata.org/entity/Q67438381	Unexpected species diversity in electric eels with a description of the strongest living bioelectricity generator	2019-09-10T00:00:00Z	Q28026559	2019	2019
http://www.wikidata.org/entity/Q27685296	Mitigation of X-ray damage in macromolecular crystallography by submicrometre line focusing	2013-08-01T00:00:00Z	Q28028611	1999	2018
http://www.wikidata.org/entity/Q21775026	One hundred and seventy-five new species of Graphidaceae: closing the gap or a drop in the bucket?	2014-12-19T00:00:00Z	Q28037249	2010	2016
http://www.wikidata.org/entity/Q60979483	New Species of Ctenomys Blainville 1826 (Rodentia: Ctenomyidae) from the Lowlands and Central Valleys of Bolivia	2014-01-01T00:00:00Z	Q28050411	2014	2014
http://www.wikidata.org/entity/Q47011951	A new genus and species of vespertilionid bat from the Indomalayan Region	2017-12-22T00:00:00Z	Q28080402	2011	2017
http://www.wikidata.org/entity/Q21385657	Bulletin of the Brooklyn Entomological Society		Q28092673		
http://www.wikidata.org/entity/Q47011965	Bats from the wet: two new species of Tube-nosed bats (Chiroptera: Vespertilionidae) from Meghalaya, India	2012-01-01T00:00:00Z	Q28132810	2012	2012
http://www.wikidata.org/entity/Q21127864	Life in the spray zone – overlooked diversity in West African torrent-frogs (Anura, Odontobatrachidae, Odontobatrachus)	2015-07-27T00:00:00Z	Q28146727	2015	2015
http://www.wikidata.org/entity/Q51377529	Remington Carriage Museum: destination resort plan	1989-01-01T00:00:00Z	Q28163697	1989	1989
http://www.wikidata.org/entity/Q51393211	History of the Loring Prize plum : recommended and awarded prize by the Minnesota State Horticultural Society	1918-01-01T00:00:00Z	Q28225933		
http://www.wikidata.org/entity/Q56906541	An Introduction to Marmosops (Marsupialia: Didelphidae), with the Description of a New Species from Bolivia and Notes on the Taxonomy and Distribution of Other Bolivian Forms	2004-12-01T00:00:00Z	Q28315993	2004	2004
http://www.wikidata.org/entity/Q51437212	Abstract of proceedings of the Delaware Valley Ornithological Club of Philadelphia		Q28373772		
http://www.wikidata.org/entity/Q51396940	Report of the Hampstead Scientific Society		Q28408120		
http://www.wikidata.org/entity/Q55634796	Prof. María Elena Galiano - 25.II.1928 - 30.X.2000	2005-04-01T00:00:00Z	Q28475239	2005	2005
http://www.wikidata.org/entity/Q29038071	Branchinecta brushi n. sp. (Branchiopoda: Anostraca: Branchinectidae) from a Volcanic Crater in Northern Chile (Antofagasta Province): A New Altitude Record for Crustaceans	2010-01-01T00:00:00Z	Q28812146	1990	2017
http://www.wikidata.org/entity/Q51451864	The butterflies of Switzerland and the Alps of central Europe	1903-01-01T00:00:00Z	Q28815245	1903	1903
http://www.wikidata.org/entity/Q51417899	The general contents of the British Museum : with remarks, serving as a directory in viewing that Noble Cabinet	1761-01-01T00:00:00Z	Q28870521	1761	1761
http://www.wikidata.org/entity/Q51386894	Lavater's looking-glass, or, Essays on the face of animated nature, from man to plants		Q28872055		
http://www.wikidata.org/entity/Q51458658	Conchologia iconica, or, Illustrations of the shells of molluscous animals	1843-01-01T00:00:00Z	Q28912427	1843	1843
http://www.wikidata.org/entity/Q21128432	Biodiversity information platforms: From standards to interoperability	2011-11-28T00:00:00Z	Q28913581	1999	2019
http://www.wikidata.org/entity/Q21996359	A decadal view of biodiversity informatics: challenges and priorities	2013-04-15T00:00:00Z	Q28913664	1978	2019
http://www.wikidata.org/entity/Q22064480	Revolving images and multi-image keys open new horizons in descriptive taxonomy: ZooKeys working examples	2013-09-03T00:00:00Z	Q28946131	2013	2013
http://www.wikidata.org/entity/Q51390204	Foothills timber sale draft environmental impact statement	2005-01-01T00:00:00Z	Q29019765	1979	2005
http://www.wikidata.org/entity/Q22678869	First records of the genera Histeromerus Wesmael (Hymenoptera, Braconidae, Histeromerinae) and Ecclitura Kokujev (Hymenoptera, Braconidae, Euphorinae) in Italy	2013-06-19T00:00:00Z	Q29043491	2011	2018
http://www.wikidata.org/entity/Q21132456	Is Bocourt's terrific skink really so terrific? Trophic myth and reality	2013-01-01T00:00:00Z	Q29053594	2005	2017
http://www.wikidata.org/entity/Q21385521	Journal of the Lepidopterists' Society		Q29532771		
http://www.wikidata.org/entity/Q51406683	Q51406683	1913-01-01T00:00:00Z	Q29789581	1913	1913
http://www.wikidata.org/entity/Q36400819	New species of Narberdia Burke from México and Central America (Coleoptera: Curculionidae).	2017-05-08T00:00:00Z	Q29949629	2017	2017
http://www.wikidata.org/entity/Q27308098	The importance of the human footprint in shaping the global distribution of terrestrial, freshwater and marine invaders	2015-01-01T00:00:00Z	Q29950041	2009	2018
http://www.wikidata.org/entity/Q21188442	The taxonomy and diversity of Platerodrilus (Coleoptera, Lycidae) inferred from molecular data and morphology of adults and larvae	2014-07-17T00:00:00Z	Q30004244	2008	2016
http://www.wikidata.org/entity/Q51377865	The calabar bean as a new agent in ophthalmic medicine	1863-01-01T00:00:00Z	Q30016627	1863	1876
http://www.wikidata.org/entity/Q65666112	Discovery and description of a mysterious Asian flying squirrel (Rodentia, Sciuridae, Biswamoyopterus) from Mount Gaoligong, southwest China	2019-07-18T00:00:00Z	Q30058439	2019	2019
http://www.wikidata.org/entity/Q24623612	Bats are a major natural reservoir for hepaciviruses and pegiviruses	2013-05-14T00:00:00Z	Q30106363	2008	2017
http://www.wikidata.org/entity/Q22583056	Dr. Roberto Miguel Klein Herbarium (FURB), Blumenau, Southern Brazil	2014-10-13T00:00:00Z	Q30107641	2014	2016
http://www.wikidata.org/entity/Q15750585	Florida Scientist		Q30256456		
http://www.wikidata.org/entity/Q51400146	Museum paper	1960-01-01T00:00:00Z	Q30262864	1960	1960
http://www.wikidata.org/entity/Q51445400	Barrier beaches, salt marshes, and tidal flats: an inventory of the coastal resources of the commonwealth of Massachusetts	1985-01-01T00:00:00Z	Q30264289	1985	1985
http://www.wikidata.org/entity/Q51379676	Cooperative fisheries inventory program : final report	1998-01-01T00:00:00Z	Q30264994		
http://www.wikidata.org/entity/Q51375626	Guidelines for investigating fish kills	1988-01-01T00:00:00Z	Q30265630	1988	1999
http://www.wikidata.org/entity/Q51443169	Aquatic surveys and assessment of the Slim Buttes region of Harding and Butte Co., SD	2006-01-01T00:00:00Z	Q30268156		
http://www.wikidata.org/entity/Q51394286	Maryland birdlife		Q30272682		
http://www.wikidata.org/entity/Q51400727	Annual report of the Fruit Growers' Association of Ontario		Q30272925		
http://www.wikidata.org/entity/Q51441925	Annotated bibliography on seasonal movements of migratory and resident birds in the California desert	1977-01-01T00:00:00Z	Q30282744	1977	1977
http://www.wikidata.org/entity/Q5405702	Journal of the Washington Academy of Sciences		Q30283758		
http://www.wikidata.org/entity/Q51496969	Journal of the Elisha Mitchell Scientific Society		Q30283888		
http://www.wikidata.org/entity/Q51407114	Transactions of the Texas Academy of Science		Q30284004		
http://www.wikidata.org/entity/Q15767108	The Ohio Journal of Science		Q30284086		
http://www.wikidata.org/entity/Q15756303	Transactions of the American Fisheries Society		Q30285701		
http://www.wikidata.org/entity/Q51466806	The ducks, geese, and swans of North America; a vade mecum for the naturalist and the sportsman	1953-01-01T00:00:00Z	Q30286174		
http://www.wikidata.org/entity/Q2535035	Crop Protection		Q30294925		
http://www.wikidata.org/entity/Q51452489	The Canadian Seed Growers' Association and its work ..	1912-01-01T00:00:00Z	Q30294994	1912	1915
http://www.wikidata.org/entity/Q51442393	Annual report of the Marine Mammal Commission : a report to Congress		Q30296816		
http://www.wikidata.org/entity/Q21132061	Climate change and the distribution of neotropical red-bellied toads (Melanophryniscus, Anura, Amphibia): how to prioritize species and populations?	2014-01-01T00:00:00Z	Q30347975	2008	2018
http://www.wikidata.org/entity/Q45778027	Olfactory receptor neurons detecting plant odours and male volatiles in Anomala cuprea beetles (Coleoptera: Scarabaeidae).	2001-09-01T00:00:00Z	Q30503970	1974	2018
http://www.wikidata.org/entity/Q21192008	Five new species of the genera Heerz Marsh, Lissopsius Marsh and Ondigus Braet, Barbalho and van Achterberg (Braconidae, Doryctinae) from the Chamela-Cuixmala biosphere reserve in Jalisco, Mexico	2012-01-11T00:00:00Z	Q30507529	2008	2017
http://www.wikidata.org/entity/Q21283919	Social complexity in bees is not sufficient to explain lack of reversions to solitary living over long time scales	2007-01-01T00:00:00Z	Q30511051	2004	2015
http://www.wikidata.org/entity/Q21090116	Taxonomic reliability of DNA sequences in public sequence databases: a fungal perspective	2006-01-01T00:00:00Z	Q30513178	2005	2018
http://www.wikidata.org/entity/Q21092176	Sources and sinks of diversification and conservation priorities for the Mexican tropical dry forest	2008-01-01T00:00:00Z	Q30514107	1987	2015
http://www.wikidata.org/entity/Q51418871	A madarak hasznáról és káráról.	1901-01-01T00:00:00Z	Q30571161	1901	1901
http://www.wikidata.org/entity/Q51513335	Officers and members ..		Q30591266		
http://www.wikidata.org/entity/Q21999492	The temporal build-up of hummingbird/plant mutualisms in North America and temperate South America	2015-01-01T00:00:00Z	Q31045283	2012	2017
http://www.wikidata.org/entity/Q57001728	Temperature versus resource constraints: which factors determine bee diversity on Mount Kilimanjaro, Tanzania?	2015-01-19T00:00:00Z	Q31045341		
http://www.wikidata.org/entity/Q22678351	A new horsehair worm, Chordodes formosanus sp. n. (Nematomorpha, Gordiida) from Hierodula mantids of Taiwan and Japan with redescription of a closely related species, Chordodes japonensis	2011-12-29T00:00:00Z	Q32190958	2011	2018
http://www.wikidata.org/entity/Q29462690	Diversity, natural history, and geographic distribution of snakes in the Caatinga, Northeastern Brazil	2014-09-19T00:00:00Z	Q33128834	2006	2017
http://www.wikidata.org/entity/Q28938203	Peracarid crustaceans from three inlets in the southwestern Gulf of Mexico: new records and range extensions	2002-12-20T00:00:00Z	Q33129536	2002	2002
http://www.wikidata.org/entity/Q42294870	Morphological conservation of rays in the genus Rhinoptera (Elasmobranchii, Rhinopteridae) conceals the occurrence of a large batoid, Rhinoptera brasiliensis Müller, in the northern Gulf of Mexico	2017-07-04T00:00:00Z	Q33238769	2017	2017
http://www.wikidata.org/entity/Q30370643	Whale Shark (Rhincodon typus) Seasonal Occurrence, Abundance and Demographic Structure in the Mid-Equatorial Atlantic Ocean.	2016-10-26T00:00:00Z	Q33239234	2013	2017
http://www.wikidata.org/entity/Q51496403	Q51496403		Q33436951		
http://www.wikidata.org/entity/Q33393119	Koralionastetales, a new order of marine Ascomycota in the Sordariomycetes.	2008-12-06T00:00:00Z	Q33510708	2008	2008
http://www.wikidata.org/entity/Q29468255	New species of Tetradiplosis (Diptera: Cecidomyiidae) inducing galls on Prosopis caldenia (Fabaceae) in Argentina	2013-08-30T00:00:00Z	Q33661501	2013	2013
http://www.wikidata.org/entity/Q57195067	Estádio sucessional e fatores geográficos como determinantes da similaridade florística entre comunidades florestais no Planalto Atlântico, Estado de São Paulo, Brasil	2008-03-01T00:00:00Z	Q33664141	2008	2013
http://www.wikidata.org/entity/Q23068139	Checklist of the Vascular Plants of Annobón (Equatorial Guinea)	2014-06-06T00:00:00Z	Q33668854	2006	2017
http://www.wikidata.org/entity/Q51444348	Q51444348	2003-01-01T00:00:00Z	Q33671650	2003	2003
http://www.wikidata.org/entity/Q54556885	Phylogenetic relationships ofGeraniumspecies indigenous to New Zealand	2009-03-01T00:00:00Z	Q33685067	2000	2009
http://www.wikidata.org/entity/Q22994573	Moquiniastrum (Gochnatieae, Asteraceae): disentangling the paraphyletic Gochnatia	2013-11-20T00:00:00Z	Q33692186	1999	2018
http://www.wikidata.org/entity/Q34476176	Macrophytes, epipelic biofilm, and invertebrates as biotic indicators of physical habitat degradation of lowland streams (Argentina).	2012-11-13T00:00:00Z	Q33854293	2010	2017
http://www.wikidata.org/entity/Q29302209	A new look at an ancient order: generic revision of the Bangiales (Rhodophyta)	2011-09-13T00:00:00Z	Q34143262	1999	2018
http://www.wikidata.org/entity/Q27722672	Proceedings of the annual meeting of the New Jersey Mosquito Extermination Association		Q35548737		
http://www.wikidata.org/entity/Q54542669	Genetic variability of Phytophthora sojae isolates from Argentina.	2007-11-01T00:00:00Z	Q36535689	2007	2007
http://www.wikidata.org/entity/Q51514932	Orchids :the royal family of plants	1885-01-01T00:00:00Z	Q36576539	1885	1885
http://www.wikidata.org/entity/Q51422471	The aquarium		Q36576670		
http://www.wikidata.org/entity/Q23811276	Cyathus lignilantanae sp. nov., a new species of bird’s nest fungi (Basidiomycota) from Cape Verde Archipelago	2015-11-27T00:00:00Z	Q36581501	2009	2019
http://www.wikidata.org/entity/Q28755835	Morphological study of Cyclotella choctawhatcheeana Prasad (Stephanodiscaceae) from a saline Mexican lake	2008-12-08T00:00:00Z	Q36585873	2008	2017
http://www.wikidata.org/entity/Q59838078	New Albian to Cenomanian (Cretaceous) dinoflagellate cyst taxa of ovoidinioid affinities from East Greenland, the Barents Sea and England	2017-08-25T00:00:00Z	Q36611923	2017	2017
http://www.wikidata.org/entity/Q55774099	Adenocalymma ubatubensis Assis & Semir, a New Species of Bignoniaceae from Ubatuba, São Paulo State, Brazil	1999-01-01T00:00:00Z	Q36619901	1999	2015
http://www.wikidata.org/entity/Q30799891	Cryptococcus haglerorum, sp. nov., an anamorphic basidiomycetous yeast isolated from nests of the leaf-cutting ant Atta sexdens.	2003-01-01T00:00:00Z	Q36646477	2003	2018
http://www.wikidata.org/entity/Q28956963	Typifications and a New Combination in Lupinus Group Microcarpi (Leguminosae)	1990-05-01T00:00:00Z	Q36668859	1990	1990
http://www.wikidata.org/entity/Q42308376	A revised classification of Santalales	2010-04-01T00:00:00Z	Q36671360	2010	2010
http://www.wikidata.org/entity/Q24652112	The effect of hummingbird flower mites on nectar availability of two sympatric Heliconia species in a Brazilian Atlantic forest	2007-09-01T00:00:00Z	Q36694265	2007	2017
http://www.wikidata.org/entity/Q21191733	A taxonomic revision of the Cymindis (Pinacodera) limbata species group (Coleoptera, Carabidae, Lebiini), including description of a new species from Florida, U.S.A	2013-01-18T00:00:00Z	Q36860889	2008	2019
http://www.wikidata.org/entity/Q21092768	Rarity value and species extinction: the anthropogenic Allee effect	2006-11-01T00:00:00Z	Q37374658	1995	2018
http://www.wikidata.org/entity/Q21091082	Patterns of spatial variation of assemblages associated with intertidal rocky shores: a global perspective	2010-01-01T00:00:00Z	Q37376972	2010	2010
http://www.wikidata.org/entity/Q27489141	Novel Hantavirus Sequences in Shrew, Guinea	2007-03-01T00:00:00Z	Q37592396	2006	2013
http://www.wikidata.org/entity/Q22001246	Unification of multi-species vertebrate anatomy ontologies for comparative biology in Uberon	2014-01-01T00:00:00Z	Q37649170	2010	2018
http://www.wikidata.org/entity/Q31154411	Climate forcing of an emerging pathogenic fungus across a montane multi-host community.	2016-12-01T00:00:00Z	Q37830289	2005	2018
http://www.wikidata.org/entity/Q33497319	Integrating economic costs and biological traits into global conservation priorities for carnivores	2009-08-27T00:00:00Z	Q37840859	2004	2019
http://www.wikidata.org/entity/Q22678802	A specialist's audit of aggregated occurrence records: An 'aggregator's' perspective	2013-05-31T00:00:00Z	Q37867217	2013	2017
http://www.wikidata.org/entity/Q37526913	Effectiveness of engineered in-stream structure mitigation measures to increase salmonid abundance: a systematic review.	2009-06-01T00:00:00Z	Q38549211	2009	2018
http://www.wikidata.org/entity/Q28486309	Packaging and delivery of chemical weapons: a defensive trojan horse stratagem in chromodorid nudibranchs	2013-01-01T00:00:00Z	Q38800635	1991	2018
http://www.wikidata.org/entity/Q28944321	USING Next-Generation Sequencing (NGS) TO UNCOVER DIVERSITY OF WOOD-DECAYING FUNGI IN NEOTROPICAL ATLANTIC FORESTS	2017-02-03T00:00:00Z	Q39183772	2004	2018
http://www.wikidata.org/entity/Q36331569	Analysis of the Anti-Cancer Effects of Cincau Extract (Premna oblongifolia Merr) and Other Types of Non-Digestible Fibre Using Faecal Fermentation Supernatants and Caco-2 Cells as a Model of the Human Colon.	2017-04-03T00:00:00Z	Q39188539	2002	2019
http://www.wikidata.org/entity/Q33929026	Plant invasions, generalist herbivores, and novel defense weapons.	2011-04-01T00:00:00Z	Q39826193	2001	2018
http://www.wikidata.org/entity/Q39999457	Hepatic effects of the clomazone herbicide in both its free form and associated with chitosan-alginate nanoparticles in bullfrog tadpoles.	2016-02-10T00:00:00Z	Q39999787	2015	2016
http://www.wikidata.org/entity/Q35571929	Intraspecific variation in aerobic and anaerobic locomotion: gilthead sea bream (Sparus aurata) and Trinidadian guppy (Poecilia reticulata) do not exhibit a trade-off between maximum sustained swimming speed and minimum cost of transport.	2015-02-17T00:00:00Z	Q40441169	2013	2018
http://www.wikidata.org/entity/Q28538605	Non-linear analysis indicates chaotic dynamics and reduced resilience in model-based Daphnia populations exposed to environmental stress	2014-01-01T00:00:00Z	Q40482015	2010	2018
http://www.wikidata.org/entity/Q21030635	Updated world map of the Köppen-Geiger climate classification	2007-10-11T00:00:00Z	Q40702241	2000	2008
http://www.wikidata.org/entity/Q30834479	Ortholinea auratae n. sp. (Myxozoa, Ortholineidae) infecting the urinary bladder of the gilthead seabream Sparus aurata (Teleostei, Sparidae), in a Portuguese fish farm.	2014-07-03T00:00:00Z	Q40758648	1997	2016
http://www.wikidata.org/entity/Q30834479	Ortholinea auratae n. sp. (Myxozoa, Ortholineidae) infecting the urinary bladder of the gilthead seabream Sparus aurata (Teleostei, Sparidae), in a Portuguese fish farm.	2014-07-03T00:00:00Z	Q40758719	1987	2017
http://www.wikidata.org/entity/Q31031902	New species of Gieysztoria (Platyhelminthes, Rhabdocoela) from Peruvian Amazon floodplain with description of their stylet ultrastructure.	2005-12-01T00:00:00Z	Q40896223	2005	2018
http://www.wikidata.org/entity/Q31047837	Leaf Dynamics of Panicum maximum under Future Climatic Changes.	2016-02-19T00:00:00Z	Q40959029	2015	2017
http://www.wikidata.org/entity/Q28550849	Genotoxicity and Cytotoxicity Evaluation of the Neolignan Analogue 2-(4-Nitrophenoxy)-1Phenylethanone and its Protective Effect Against DNA Damage	2015-01-01T00:00:00Z	Q41113304	2013	2017
http://www.wikidata.org/entity/Q34292552	The chromosomes of Afrotheria and their bearing on mammalian genome evolution.	2012-08-03T00:00:00Z	Q41551348	2012	2018
http://www.wikidata.org/entity/Q51420699	The literature of arthropods associated with alfalfa: II. A bibliography of the Sitona species (Coleoptera: Curculionidae)	1974-01-01T00:00:00Z	Q41553113	1974	1974
http://www.wikidata.org/entity/Q21090452	Integrating and visualizing primary data from prospective and legacy taxonomic literature	2015-01-01T00:00:00Z	Q41566732	2010	2018
http://www.wikidata.org/entity/Q51515692	Our local ornithology	1875-01-01T00:00:00Z	Q41576596	1875	1875
http://www.wikidata.org/entity/Q51481221	The game cock: being a practical treatise on breeding, rearing, training, feeding, trimming, mains, heeling, spurs, etc. ..	1873-01-01T00:00:00Z	Q41579086	1873	1873
http://www.wikidata.org/entity/Q28548022	Comparative Secretome Analysis of Trichoderma reesei and Aspergillus niger during Growth on Sugarcane Biomass	2015-01-01T00:00:00Z	Q41581816	2000	2016
http://www.wikidata.org/entity/Q41594784	Differentiation of Haemonchus placei from Haemonchus contortus by PCR and by morphometrics of adult parasites and third stage larvae.	2014-10-01T00:00:00Z	Q41594810	1992	2017
http://www.wikidata.org/entity/Q39261689	Anti-CEA loaded maghemite nanoparticles as a theragnostic device for colorectal cancer.	2012-10-04T00:00:00Z	Q41604294	1999	2017
http://www.wikidata.org/entity/Q51373475	Forest vegetation of the Gunnison and parts of the Uncompahgre National Forests : a preliminary habitat type classification	1988-01-01T00:00:00Z	Q41633361		
http://www.wikidata.org/entity/Q51449269	The book of ensilage; or, The new dispensation for farmers	1881-01-01T00:00:00Z	Q41635427	1881	1881
http://www.wikidata.org/entity/Q51430207	The horse, in the stable and the field : his management in health and disease	1869-01-01T00:00:00Z	Q41643724	1869	1917
http://www.wikidata.org/entity/Q51473016	Fertilization of irrigated pasture and forage crops in California	1965-01-01T00:00:00Z	Q41646709	1965	1965
http://www.wikidata.org/entity/Q51473418	Fifty flower friends with familiar faces	1907-01-01T00:00:00Z	Q41648395	1907	1907
http://www.wikidata.org/entity/Q51380734	Ectoparasites of striped mullet (Mugil cephalus L.) in brackish and freshwater habitats	1984-01-01T00:00:00Z	Q41650971	1984	1984
http://www.wikidata.org/entity/Q51383660	Herpetology of Missouri	1911-01-01T00:00:00Z	Q41651618	1911	1911
http://www.wikidata.org/entity/Q51383816	Absorption and retention of hydrocyanic acid by fumigated food products, part II	1924-01-01T00:00:00Z	Q41652377	1921	1924
http://www.wikidata.org/entity/Q41668676	Foraging activity rhythms of Dinoponera quadriceps (Hymenoptera: Formicidae) in its natural environment.	2014-01-01T00:00:00Z	Q41668715	2005	2014
http://www.wikidata.org/entity/Q51466303	Dolichopidae of the Canal Zone. Bulletin of the AMNH ; v. 61, article 5	1931-01-01T00:00:00Z	Q41724075	1931	1931
http://www.wikidata.org/entity/Q51386045	Suggestions on fattening cattle with native instead of foreign produce	1842-01-01T00:00:00Z	Q41729704	1842	1847
http://www.wikidata.org/entity/Q51490197	The horse and his rider, or, Sketches and anecdotes of the noble quadruped, and of equestrian nations	1847-01-01T00:00:00Z	Q41730324	1847	1847
http://www.wikidata.org/entity/Q51392446	Cultivation of the Dahlia	1921-01-01T00:00:00Z	Q41730901	1921	1922
http://www.wikidata.org/entity/Q51468482	The Elements; an investigation of the forces which determine the position and movements of the ocean and atmosphere	1866-01-01T00:00:00Z	Q41753009	1866	1885
http://www.wikidata.org/entity/Q51437156	About lobsters	1962-01-01T00:00:00Z	Q41756382	1962	1962
http://www.wikidata.org/entity/Q51416946	Q51416946	1910-01-01T00:00:00Z	Q41757217	1910	1910
http://www.wikidata.org/entity/Q51426157	Electricity: theoretically and practically considered, by the aid of thermo-electricity	1888-01-01T00:00:00Z	Q41759027	1888	1888
http://www.wikidata.org/entity/Q51388261	The horse : its treatment in health and disease with a complete guide to breeding, training and management	1906-01-01T00:00:00Z	Q41760110	1898	1987
